Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780210626,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1780210628,50,,Aggregated,0.000000,0.000000,0,0,0,75,140,830,1100,1100,1100,1100,1100,341,0,0.0675999908708036,80.96487829980613,0.0675999908708036,1108.7679999764077,60.47800586510264
1780210629,100,,Aggregated,70.000000,0.000000,0,0,450,520,620,800,940,950,1100,1100,1100,1440,0,0.0646000262349844,178.98560291574137,0.0646000262349844,1108.7679999764077,168.1486111111111
1780210630,100,,Aggregated,160.000000,0.000000,0,0,520,580,810,1000,1600,1800,2000,2000,2000,2418,0,0.0646000262349844,237.3232196849317,0.0646000262349844,1957.650600001216,167.76468155500413
1780210633,100,,Aggregated,613.400000,0.000000,0,350,670,870,2000,2400,2800,3100,3300,3300,3300,3776,0,0.0646000262349844,483.65180948045327,0.0646000262349844,3308.710999961477,192.56117584745763
1780210637,100,,Aggregated,490.666667,0.000000,0,720,1800,2200,3400,4500,5200,5600,6100,6200,6200,4890,0,0.06259995279833674,981.9181456028939,0.06259995279833674,6161.204100004397,242.71288343558282
1780210638,100,,Aggregated,459.700000,0.000000,0,580,1000,1900,3200,4100,5100,5500,6000,6200,6200,6153,0,0.046200002543628216,858.8397470173757,0.046200002543628216,6161.204100004397,226.88574679018365
1780210640,100,,Aggregated,567.000000,0.000000,0,790,1600,2000,3000,4000,5000,5400,6000,6200,6200,7530,0,0.046200002543628216,900.2769794020371,0.046200002543628216,6161.204100004397,244.50597609561754
1780210644,100,,Aggregated,452.800000,0.000000,0,1100,1900,2300,3300,4100,5100,5400,6100,6200,6200,8499,0,0.046200002543628216,1035.4006696901172,0.046200002543628216,6161.204100004397,261.5538298623367
1780210647,100,,Aggregated,408.300000,0.000000,0,1000,1900,2200,3300,4200,5000,5400,6100,6200,6200,9428,0,0.046200002543628216,1005.3389456827376,0.046200002543628216,6161.204100004397,255.89128128977515
1780210649,100,,Aggregated,453.800000,0.000000,0,1100,1900,2200,3200,4100,5000,5300,6100,6100,6200,10014,0,0.046200002543628216,1011.8342543935029,0.046200002543628216,6161.204100004397,257.4892150988616
1780210651,100,,Aggregated,333.200000,0.000000,0,1300,2000,2400,3300,4100,4900,5300,6100,6100,6200,10800,0,0.046200002543628216,1062.3325867033363,0.046200002543628216,6161.204100004397,264.5571296296296
1780210653,100,,Aggregated,287.100000,0.000000,0,1300,2000,2400,3300,4100,4900,5300,6100,6100,6200,11442,0,0.046200002543628216,1070.7661483566098,0.046200002543628216,6161.204100004397,266.5379304317427
1780210655,100,,Aggregated,308.900000,0.000000,0,1300,2000,2300,3200,4000,4800,5200,6000,6100,6200,12435,0,0.046200002543628216,1040.610741254266,0.046200002543628216,6161.204100004397,263.670365902694
1780210658,100,,Aggregated,350.500000,0.000000,0,1400,2000,2300,3200,4000,4700,5200,6000,6100,6200,13140,0,0.046200002543628216,1056.718681430495,0.046200002543628216,6161.204100004397,267.5410197869102
1780210660,100,,Aggregated,327.000000,0.000000,0,1500,2100,2400,3200,3900,4700,5200,6000,6100,6200,13858,0,0.046200002543628216,1076.26154289921,0.046200002543628216,6161.204100004397,271.0798094963198
1780210662,100,,Aggregated,325.600000,0.000000,0,1300,2000,2300,3100,3900,4600,5200,6000,6100,6200,15012,0,0.046200002543628216,1042.9792211828676,0.046200002543628216,6161.204100004397,271.95443645083935
1780210663,100,,Aggregated,358.800000,0.000000,0,1300,2000,2300,3100,3800,4600,5100,6000,6100,6200,15617,0,0.046200002543628216,1025.5047157134786,0.046200002543628216,6161.204100004397,272.8867260037139
1780210664,100,,Aggregated,369.600000,0.000000,0,1200,1900,2200,3000,3800,4600,5100,6000,6100,6200,16222,0,0.046200002543628216,1007.2668966709981,0.046200002543628216,6161.204100004397,273.7463321415362
1780210665,100,,Aggregated,409.900000,0.000000,0,1200,1800,2200,3000,3700,4500,5100,6000,6100,6200,16818,0,0.046200002543628216,990.6551336244427,0.046200002543628216,6161.204100004397,274.0061838506362
1780210667,100,,Aggregated,432.000000,0.000000,0,1200,1800,2100,2900,3700,4500,5100,6000,6100,6200,17440,0,0.046200002543628216,978.4133371958377,0.046200002543628216,6161.204100004397,275.2558486238532
1780210668,100,,Aggregated,444.200000,0.000000,0,1100,1700,2000,2900,3600,4400,5000,6000,6100,6200,18473,0,0.046200002543628216,951.0403077787032,0.046200002543628216,6161.204100004397,273.3724895793861
1780210670,100,,Aggregated,516.300000,0.000000,0,1200,1700,2000,2800,3600,4400,5000,6000,6100,6200,19248,0,0.0447999918833375,944.6693879517928,0.0447999918833375,6161.204100004397,276.46082709891937
1780210672,100,,Aggregated,542.000000,0.000000,0,1100,1600,1900,2800,3500,4300,5000,6000,6100,6200,20430,0,0.0447999918833375,921.5081354330445,0.0447999918833375,6161.204100004397,276.9806167400881
1780210674,100,,Aggregated,550.900000,0.000000,0,1100,1600,1800,2700,3400,4300,4900,6000,6100,6200,21607,0,0.0447999918833375,899.29797871502,0.0447999918833375,6161.204100004397,277.080020363771
1780210675,100,,Aggregated,552.900000,0.000000,0,1100,1500,1800,2600,3400,4200,4900,6000,6100,6200,22809,0,0.0447999918833375,879.0678124072006,0.0447999918833375,6161.204100004397,277.62058836424217
1780210677,100,,Aggregated,564.800000,0.000000,0,1100,1400,1700,2600,3300,4200,4900,6000,6100,6200,23452,0,0.0447999918833375,870.6406407468832,0.0447999918833375,6161.204100004397,278.5405509125021
1780210679,100,,Aggregated,599.800000,0.000000,0,1000,1400,1700,2600,3300,4200,4800,6000,6100,6200,24526,0,0.0447999918833375,854.4500134916146,0.0447999918833375,6161.204100004397,277.91506972192775
1780210680,100,,Aggregated,596.500000,0.000000,0,1100,1400,1700,2500,3300,4100,4800,6000,6100,6200,25266,0,0.0447999918833375,853.6281270717811,0.0447999918833375,6161.204100004397,279.9459748278319
1780210682,100,,Aggregated,593.100000,0.000000,0,1000,1400,1600,2500,3200,4100,4700,6000,6100,6200,26876,0,0.0447999918833375,820.4094609612877,0.0447999918833375,6161.204100004397,272.4424021431761
1780210685,100,,Aggregated,701.700000,0.000000,0,1000,1400,1700,2600,3300,4100,4700,5900,6100,6200,28932,0,0.0447999918833375,837.2602197876255,0.0447999918833375,6161.204100004397,270.3922646204894
1780210689,100,,Aggregated,644.100000,0.000000,0,1100,1600,1900,3000,3900,5000,5600,6600,6900,6900,30519,0,0.0447999918833375,976.7868632850593,0.0447999918833375,6903.66869996069,280.73921163865134
1780210692,100,,Aggregated,577.900000,0.000000,0,1200,1600,2000,3100,4100,5400,6100,8000,8700,8700,31358,0,0.0447999918833375,1024.2595246028598,0.0447999918833375,8745.293499960098,283.3326742776963
