Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780210015,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210016,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210017,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210018,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210019,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210020,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210021,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210022,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210023,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210024,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
